schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,tool_version
1,125690055,15,120,12454,2.9847358341436334,,0.03938040432286831,False,0,False,0,quiet,0.2.0
1,126088174,15,120,13187,0.678326940536499,3.830027654367828,0.11137511171514043,False,0,False,0,rotator,0.2.0
1,126167536,15,120,12542,3.3190828610013208,,0.007852748396091581,False,0,False,0,quiet,0.2.0
1,126280985,15,120,12514,1.3879368066787718,,0.02946173018067998,False,0,False,0,quiet,0.2.0
1,126281373,15,120,13197,0.6379419207572937,,0.003883049708023514,False,0,False,0,quiet,0.2.0
1,126285386,15,120,12489,1.9554479598999022,5.336932973777677,0.2337007008860327,False,0,False,0,rotator,0.2.0
1,126337652,15,120,13193,0.5846549034118652,,0.03750519608426748,False,0,False,0,quiet,0.2.0
1,126339921,15,120,13191,0.27836501598358154,,0.005112421912228525,False,0,False,0,quiet,0.2.0
1,126340376,15,120,12655,9.022914791107178,3.6172446696611855,0.8621820263154947,False,0,False,0,rotator,0.2.0
1,126340401,15,120,13194,2.34414279890486,3.0283907340758507,0.5748096032122424,False,0,False,0,rotator,0.2.0
1,126344239,15,120,12444,2.694529009191453,6.511034081477021,0.5023180901905802,False,0,False,0,rotator,0.2.0
1,126449150,15,120,13194,0.8457877993583679,,0.0064605976991737,False,0,False,0,quiet,0.2.0
1,126449797,15,120,13194,0.5443141009994805,,0.03427710594973633,False,0,False,0,quiet,0.2.0
1,126452270,15,120,13188,8.342466974258421,21.703444900212503,0.8569731668609707,False,0,False,0,rotator,0.2.0
1,126458798,15,120,12851,1.6099218606948853,5.96669518421029,0.33619255604207465,False,0,False,0,rotator,0.2.0
1,126550296,15,120,12531,57.525500285625455,,0.04169771986235112,False,0,False,0,variable,0.2.0
1,126613673,15,120,12487,1.793731141090393,7.472169060857747,0.3466609153113373,False,0,False,0,rotator,0.2.0
1,126680870,15,120,12464,1.2577238755739888,,0.04439834904420769,False,0,False,0,quiet,0.2.0
1,126680968,15,120,12459,1.0874793291091918,,0.003507930544406839,False,0,False,0,quiet,0.2.0
1,126749995,15,120,13187,0.28870428800582887,,0.008480290082851888,False,0,False,0,quiet,0.2.0
1,126755899,15,120,13193,1.7756153225898743,2.604423685053848,0.4564942665025809,False,1,False,0,rotator,0.2.0
1,126807301,15,120,13191,1.883073055744171,5.208846072961614,0.5801025133897116,False,0,False,0,rotator,0.2.0
1,126813879,15,120,13194,1.2531727910041808,3.176119112498832,0.5326553153264663,False,0,False,0,rotator,0.2.0
1,126938471,15,120,12281,1.3990714073181152,,0.0035306782048073497,False,0,False,0,quiet,0.2.0
1,1271088706,15,120,15644,467.99549721465996,,0.0018079642009704124,False,0,False,0,variable,0.2.0
1,1271314855,15,120,16424,335.0882164206569,,0.0012015257977444798,False,0,False,0,variable,0.2.0
