schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,subclass,tool_version
2,154936689,16,120,11392,10.093427109718322,,0.00793818217987208,False,0,False,0,variable,quiet,0.3.0
2,155025098,16,120,13120,0.49902455204871604,2.2841813643144495,0.12992480128119163,False,0,False,0,rotator,quiet,0.3.0
2,155030422,16,120,13847,16.582955145835875,1.5757345578049975,0.4650828596679749,False,0,False,0,rotator,quiet,0.3.0
2,155113982,16,120,12845,1.5282681226730346,,0.014212383345538879,False,0,False,0,quiet,quiet,0.3.0
2,155117186,16,120,11399,1.1680726289749146,6.600340237806393,0.1163803244827223,False,0,False,0,rotator,quiet,0.3.0
2,1551345500,16,120,15144,3.2678284505656823,,0.002274981413174624,False,0,False,0,quiet,quiet,0.3.0
2,1551403172,16,120,15144,1.1714306133132808,,0.004321550923905441,False,0,False,0,quiet,quiet,0.3.0
2,155168696,16,120,13534,3.407143813797463,,0.004068562066395661,False,0,False,0,quiet,quiet,0.3.0
2,155169409,16,120,13176,3.3329130391154598,,0.0026986689863679487,False,0,False,0,quiet,quiet,0.3.0
2,155856633,16,120,14660,2.679992250204317,2.788912774286322,0.695518398166212,False,0,False,0,rotator,quiet,0.3.0
2,155871934,16,120,14663,1.5936618089675902,,0.0008483799948469346,False,0,False,0,quiet,quiet,0.3.0
2,155899521,16,120,15459,1.05469411611557,,0.04935259820281931,False,0,False,0,quiet,quiet,0.3.0
2,155899838,16,120,15457,0.40208280086517334,,0.0015480644420199064,False,0,False,0,quiet,quiet,0.3.0
2,155915269,16,120,15460,1.0608800053596494,8.529708575745026,0.2960646785854982,False,0,False,0,rotator,quiet,0.3.0
2,155948450,16,120,15460,1.1184970785083126,,0.0009364182723889627,False,0,False,0,quiet,quiet,0.3.0
2,155948486,16,120,15460,1.5301238894462583,11.941439736431905,0.2955026831458206,False,2,False,0,rotator,quiet,0.3.0
2,157263760,16,120,14662,0.6056869087908592,,0.018655022091089327,False,0,False,0,quiet,quiet,0.3.0
2,157264122,16,120,14660,0.5638879895210266,,0.028156834500586286,False,0,False,0,quiet,quiet,0.3.0
2,157264232,16,120,14660,0.66330406665802,,0.005871373490136657,False,0,False,0,quiet,quiet,0.3.0
2,157264500,16,120,15523,1.0920745611190796,,0.0053858986631529805,False,0,False,0,quiet,quiet,0.3.0
2,157265102,16,120,14663,1.6450930595397948,,0.00838588525444306,False,0,False,0,quiet,quiet,0.3.0
2,157271533,16,120,15275,18.25685677528381,,0.0022911520896353728,False,0,False,0,variable,quiet,0.3.0
2,157272622,16,120,14660,1.3482586653078397,1.301486347794657,0.5870996206907969,False,0,False,0,rotator,quiet,0.3.0
2,157273292,16,120,15690,0.8958051323890686,,0.0016666010996168729,False,0,False,0,quiet,quiet,0.3.0
